city,crime,value
4939,Gavião,Condução sem habilitação legal,0
4941,Seixal,Crimes contra o património,2022
4942,Alcácer do Sal,Crimes contra o património,230
4943,Grândola,Crimes contra o património,294
4944,Borba,Crimes contra o património,94
4945,Vila Viçosa,Crimes contra o património,67
4946,Nordeste,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",13
4947,Povoação,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",11
4951,Calheta,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",37
4952,Santa Cruz,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",77
4953,Ponte da Barca,Crimes contra o Estado,5
4954,Viana do Castelo,Crimes contra o Estado,39
4955,Vila Nova de Famalicão,Crimes contra o Estado,41
4956,Matosinhos,Crimes contra o Estado,37
4957,Porto,Crimes contra o Estado,208
4958,Santa Maria da Feira,Crimes contra o Estado,103
4959,Vila Nova de Gaia,Crimes contra o Estado,118
4960,Alto Tâmega,Crimes contra o Estado,24
4961,Baião,Crimes contra o Estado,0
4962,Lousada,Crimes contra o Estado,0
4963,Douro,Crimes contra o Estado,61
4964,Lamego,Crimes contra o Estado,11
4965,Murça,Crimes contra o Estado,0
4966,Santa Marta de Penaguião,Crimes contra o Estado,0
4967,Ourique,Crimes contra as pessoas,39
4968,Almeirim,Crimes contra as pessoas,196
4969,Golegã,Crimes contra as pessoas,32
4970,Sousel,Crimes contra as pessoas,49
4971,Évora,Crimes contra as pessoas,431
4972,Mourão,Crimes contra as pessoas,40
4973,Redondo,Crimes contra as pessoas,73
4974,Reguengos de Monsaraz,Crimes contra as pessoas,106
4975,Vendas Novas,Crimes contra as pessoas,124
4976,Angra do Heroísmo,Crimes contra as pessoas,358
4977,Santa Cruz das Flores,Crimes contra as pessoas,54
4978,Vila da Praia da Vitória,Crimes contra as pessoas,247
4981,Monchique,Crimes contra o património,59
4982,Olhão,Crimes contra o património,1200
4983,Lagoa,Crimes contra o património,303
4984,Lajes do Pico,Crimes contra o património,39
4985,Madalena,Crimes contra o património,112
4986,Santa Cruz da Graciosa,Crimes contra o património,57
4987,Velas,Crimes contra o património,46
4988,Vila do Porto,Crimes contra o património,58
4989,Câmara de Lobos,Crimes contra o património,293
4990,São Vicente,Crimes contra o património,26
4991,Melgaço,Roubo por esticão e na via pública,0
4992,Ponte da Barca,Roubo por esticão e na via pública,0
4993,Póvoa de Lanhoso,Roubo por esticão e na via pública,0
4994,Póvoa de Varzim,Roubo por esticão e na via pública,20
4995,Vila do Conde,Roubo por esticão e na via pública,42
4996,Chaves,Roubo por esticão e na via pública,14
4997,Valpaços,Roubo por esticão e na via pública,0
4998,Celorico de Basto,Roubo por esticão e na via pública,0
4999,Lousada,Roubo por esticão e na via pública,5
5000,Penafiel,Roubo por esticão e na via pública,9
5001,Resende,Roubo por esticão e na via pública,0
5002,Miranda do Douro,Crimes contra o Estado,0
5003,Mirandela,Crimes contra o Estado,0
5004,Vimioso,Crimes contra o Estado,3
5005,Alcobaça,Crimes contra o Estado,15
5006,Óbidos,Crimes contra o Estado,8
5007,Águeda,Crimes contra o Estado,48
5008,Aveiro,Crimes contra o Estado,38
5009,Estarreja,Crimes contra o Estado,8
5010,Mira,Crimes contra o Estado,3
5011,Mortágua,Crimes contra o Estado,0
5012,Soure,Crimes contra o Estado,0
5013,Leiria,Crimes contra o Estado,32
5014,Carregal do Sal,Crimes contra o Estado,4
5015,Santa Comba Dão,Crimes contra o Estado,6
5016,Vila de Rei,Crimes contra o Estado,0
5017,Seia,Crimes contra o Estado,14
5018,Trancoso,Crimes contra o Estado,9
5019,Alcochete,Crimes contra o Estado,17
5020,Mondim de Basto,Crimes de homicídio voluntário consumado,0
5021,Póvoa de Lanhoso,Crimes de homicídio voluntário consumado,0
5022,Vale de Cambra,Crimes de homicídio voluntário consumado,0
5023,Ribeira de Pena,Crimes de homicídio voluntário consumado,0
5024,Vila Pouca de Aguiar,Crimes de homicídio voluntário consumado,0
5025,Marco de Canaveses,Crimes de homicídio voluntário consumado,0
5026,Penafiel,Crimes de homicídio voluntário consumado,0
5027,Santa Marta de Penaguião,Crimes de homicídio voluntário consumado,0
5029,Oeste,Crimes de homicídio voluntário consumado,0
5030,Nazaré,Crimes de homicídio voluntário consumado,0
5031,Sobral de Monte Agraço,Crimes de homicídio voluntário consumado,0
5032,Torres Vedras,Crimes de homicídio voluntário consumado,0
5033,Anadia,Crimes de homicídio voluntário consumado,0
5034,Oliveira do Bairro,Crimes de homicídio voluntário consumado,0
5035,Carrazeda de Ansiães,Roubo por esticão e na via pública,0
5036,Mesão Frio,Roubo por esticão e na via pública,0
5037,Peso da Régua,Roubo por esticão e na via pública,3
5038,Sabrosa,Roubo por esticão e na via pública,0
5039,Sernancelhe,Roubo por esticão e na via pública,0
5040,Macedo de Cavaleiros,Roubo por esticão e na via pública,0
5041,Vinhais,Roubo por esticão e na via pública,0
5043,Albergaria-a-Velha,Roubo por esticão e na via pública,3
5044,Estarreja,Roubo por esticão e na via pública,7
5045,Pampilhosa da Serra,Roubo por esticão e na via pública,0
5046,Ansião,Roubo por esticão e na via pública,0
5047,Figueiró dos Vinhos,Roubo por esticão e na via pública,0
5048,Leiria,Roubo por esticão e na via pública,47
5049,Santa Comba Dão,Roubo por esticão e na via pública,0
5050,Idanha-a-Nova,Roubo por esticão e na via pública,0
5051,Amadora,Crimes contra o Estado,322
5052,Loures,Crimes contra o Estado,151
5053,Oeiras,Crimes contra o Estado,113
5054,Seixal,Crimes contra o Estado,60
5055,Grândola,Crimes contra o Estado,33
5056,Santarém,Crimes contra o Estado,28
5057,Sousel,Crimes contra o Estado,0
5058,Borba,Crimes contra o Estado,4
5059,Algarve,Crimes contra o Estado,428
5060,Silves,Crimes contra o Estado,18
5062,Calheta,Crimes contra o Estado,0
5063,Corvo,Crimes contra o Estado,0
5064,Povoação,Crimes contra o Estado,0
5065,São Roque do Pico,Crimes contra o Estado,3
5067,Mortágua,Crimes de homicídio voluntário consumado,0
5068,Oliveira do Hospital,Crimes de homicídio voluntário consumado,0
5069,Tábua,Crimes de homicídio voluntário consumado,0
5070,Vila Nova de Poiares,Crimes de homicídio voluntário consumado,0
5071,Ansião,Crimes de homicídio voluntário consumado,0
5072,Oliveira de Frades,Crimes de homicídio voluntário consumado,0
5073,São Pedro do Sul,Crimes de homicídio voluntário consumado,0
5074,Vila Nova da Barquinha,Crimes de homicídio voluntário consumado,0
5075,Sabugal,Crimes de homicídio voluntário consumado,0
5076,Lisboa,Crimes de homicídio voluntário consumado,12
5077,Loures,Crimes de homicídio voluntário consumado,4
5078,Sesimbra,Crimes de homicídio voluntário consumado,0
5079,Sintra,Crimes de homicídio voluntário consumado,5
5080,Alentejo Litoral,Crimes de homicídio voluntário consumado,3
5081,Santiago do Cacém,Crimes de homicídio voluntário consumado,0
5082,Barrancos,Crimes de homicídio voluntário consumado,0
5083,Moura,Crimes de homicídio voluntário consumado,0
5084,Seia,Roubo por esticão e na via pública,0
5085,Lisboa,Roubo por esticão e na via pública,1705
5086,Grândola,Roubo por esticão e na via pública,3
5087,Ferreira do Alentejo,Roubo por esticão e na via pública,0
5088,Azambuja,Roubo por esticão e na via pública,5
5089,Cartaxo,Roubo por esticão e na via pública,5
5090,Alto Alentejo,Roubo por esticão e na via pública,20
5091,Alandroal,Roubo por esticão e na via pública,0
5092,Estremoz,Roubo por esticão e na via pública,0
5094,Caminha,Crimes contra animais de companhia,0
5095,Viana do Castelo,Crimes contra animais de companhia,11
5096,Espinho,Crimes contra animais de companhia,6
5097,Trofa,Crimes contra animais de companhia,3
5098,Lousada,Crimes contra animais de companhia,0
5099,Paços de Ferreira,Crimes contra animais de companhia,12
5100,Resende,Crimes contra animais de companhia,0
5101,Douro,Crimes contra animais de companhia,34
5102,Mesão Frio,Crimes contra animais de companhia,0
5103,Moimenta da Beira,Crimes contra animais de companhia,4
5104,Penedono,Crimes contra animais de companhia,0
5105,Santa Marta de Penaguião,Crimes contra animais de companhia,0
5106,Vila Nova de Foz Côa,Crimes contra animais de companhia,0
5107,Vimioso,Crimes contra animais de companhia,3
5108,Peniche,Crimes contra animais de companhia,14
5109,Alpiarça,Crimes de homicídio voluntário consumado,0
5110,Mourão,Crimes de homicídio voluntário consumado,0
5111,Lagoa,Crimes de homicídio voluntário consumado,0
5112,Lagos,Crimes de homicídio voluntário consumado,0
5113,Portimão,Crimes de homicídio voluntário consumado,0
5114,Tavira,Crimes de homicídio voluntário consumado,0
5115,Vila Real de Santo António,Crimes de homicídio voluntário consumado,0
5116,Horta,Crimes de homicídio voluntário consumado,0
5117,Santa Cruz da Graciosa,Crimes de homicídio voluntário consumado,0
5119,Amares,Crimes contra a integridade física,109
5120,Barcelos,Crimes contra a integridade física,516
5121,Terras de Bouro,Crimes contra a integridade física,38
5122,Alcoutim,Roubo por esticão e na via pública,0
5123,Castro Marim,Roubo por esticão e na via pública,0
5124,Nordeste,Roubo por esticão e na via pública,0
5125,Santa Cruz das Flores,Roubo por esticão e na via pública,0
5126,Vila da Praia da Vitória,Roubo por esticão e na via pública,3
5127,Vila Franca do Campo,Roubo por esticão e na via pública,0
5129,Ponte da Barca,Furto de veículo e em veículo motorizado,18
5130,Vila Nova de Cerveira,Furto de veículo e em veículo motorizado,18
5131,Vieira do Minho,Furto de veículo e em veículo motorizado,5
5132,Porto,Furto de veículo e em veículo motorizado,2951
5133,Anadia,Crimes contra animais de companhia,8
5134,Vagos,Crimes contra animais de companhia,0
5135,Aguiar da Beira,Crimes contra animais de companhia,0
5136,Castro Daire,Crimes contra animais de companhia,0
5137,Nelas,Crimes contra animais de companhia,3
5138,Vila Nova de Paiva,Crimes contra animais de companhia,4
5139,Castelo Branco,Crimes contra animais de companhia,29
5140,Penamacor,Crimes contra animais de companhia,3
5141,Tomar,Crimes contra animais de companhia,5
5142,Vila de Rei,Crimes contra animais de companhia,0
5143,Fundão,Crimes contra animais de companhia,20
5144,Santa Maria da Feira,Crimes contra a integridade física,652
5145,Valongo,Crimes contra a integridade física,392
5146,Vila Nova de Gaia,Crimes contra a integridade física,1457
5147,Marco de Canaveses,Crimes contra a integridade física,233
5148,Carrazeda de Ansiães,Crimes contra a integridade física,30
5149,São João da Pesqueira,Crimes contra a integridade física,28
5150,Vila Nova de Foz Côa,Crimes contra a integridade física,52
5151,Alfândega da Fé,Crimes contra a integridade física,14
5152,Lourinhã,Crimes contra a integridade física,162
5153,Paços de Ferreira,Crimes contra a vida em sociedade,257
5154,Penafiel,Crimes contra a vida em sociedade,485
5155,Douro,Crimes contra a vida em sociedade,822
5156,Alijó,Crimes contra a vida em sociedade,38
5157,São João da Pesqueira,Crimes contra a vida em sociedade,11
5158,Terras de Trás-os-Montes,Crimes contra a vida em sociedade,582
5159,Vinhais,Crimes contra a vida em sociedade,40
5160,Nazaré,Crimes contra a vida em sociedade,64
5161,Sobral de Monte Agraço,Crimes contra a vida em sociedade,65
5163,Anadia,Crimes contra a vida em sociedade,187
5164,Vagos,Crimes contra a vida em sociedade,72
5165,Beira Baixa,Crimes contra a vida em sociedade,526
5166,Vila Velha de Ródão,Crimes contra a vida em sociedade,9
5167,Abrantes,Crimes contra a vida em sociedade,122
5174,Funchal,Crimes de homicídio voluntário consumado,0
5175,Machico,Crimes de homicídio voluntário consumado,0
5176,Santa Cruz,Crimes de homicídio voluntário consumado,0
5178,Ponte de Lima,Crimes contra a integridade física,202
5179,Valença,Crimes contra a integridade física,119
5180,Esposende,Crimes contra a integridade física,163
5181,Ave,Crimes contra a integridade física,1690
5182,Cabeceiras de Basto,Crimes contra a integridade física,67
5183,Algarve,Roubo por esticão e na via pública,434
5184,Lagoa,Roubo por esticão e na via pública,12
5185,Lagos,Roubo por esticão e na via pública,15
5186,São Brás de Alportel,Roubo por esticão e na via pública,3
5187,Madalena,Roubo por esticão e na via pública,0
5188,Ribeira Brava,Roubo por esticão e na via pública,0
5189,São Vicente,Roubo por esticão e na via pública,0
5190,Ponte de Lima,Furto de veículo e em veículo motorizado,67
5191,Valença,Furto de veículo e em veículo motorizado,28
5192,Fafe,Furto de veículo e em veículo motorizado,56
5193,Guimarães,Furto de veículo e em veículo motorizado,261
5194,Póvoa de Varzim,Furto de veículo e em veículo motorizado,225
5195,Santa Maria da Feira,Furto de veículo e em veículo motorizado,265
5196,Santo Tirso,Furto de veículo e em veículo motorizado,175
5197,Ílhavo,Crimes contra animais de companhia,3
5198,Murtosa,Crimes contra animais de companhia,0
5199,Sever do Vouga,Crimes contra animais de companhia,0
5200,Mira,Crimes contra animais de companhia,4
5201,Mortágua,Crimes contra animais de companhia,0
5202,Soure,Crimes contra animais de companhia,0
5203,Ansião,Crimes contra animais de companhia,0
5204,Viseu Dão Lafões,Crimes contra animais de companhia,43
5205,Sátão,Crimes contra animais de companhia,0
5206,Beira Baixa,Crimes contra animais de companhia,43
5207,Constância,Crimes contra animais de companhia,0
5208,Torres Novas,Crimes contra animais de companhia,13
5209,Mêda,Crimes contra animais de companhia,0
5210,Sabugal,Crimes contra animais de companhia,0
5212,Alcochete,Crimes contra animais de companhia,8
5213,Almada,Crimes contra animais de companhia,23
5214,Moita,Crimes contra animais de companhia,11
5215,Sines,Crimes contra animais de companhia,6
5216,Oliveira de Azeméis,Crimes contra a integridade física,280
5217,São João da Madeira,Crimes contra a integridade física,152
5218,Alto Tâmega,Crimes contra a integridade física,400
5219,Valpaços,Crimes contra a integridade física,72
5220,Celorico de Basto,Crimes contra a integridade física,78
5221,Cinfães,Crimes contra a integridade física,91
5222,Castanheira de Pêra,Crimes contra a vida em sociedade,18
5223,Leiria,Crimes contra a vida em sociedade,295
5224,Penalva do Castelo,Crimes contra a vida em sociedade,12
5225,São Pedro do Sul,Crimes contra a vida em sociedade,48
5226,Alcanena,Crimes contra a vida em sociedade,54
5236,Valpaços,Violência doméstica contra cônjuge ou análogos,28
