,city,crime,value,latitude,longitude
3225,Torres Vedras,Condução sem habilitação legal,216,39.08774567,-9.25944805
3226,Águeda,Condução sem habilitação legal,67,40.57448196,-8.44800472
3227,Oliveira do Bairro,Condução sem habilitação legal,59,40.51544571,-8.49402428
3228,Cantanhede,Condução sem habilitação legal,37,40.34669113,-8.59237289
3229,Góis,Condução sem habilitação legal,4,40.15573883,-8.10993767
3230,Soure,Condução sem habilitação legal,6,-0.7275759,-48.51897812
3231,Tábua,Condução sem habilitação legal,9,40.35964203,-8.02936935
3232,Viseu Dão Lafões,Condução sem habilitação legal,0,40.65528107,-7.91416979
3233,Reguengos de Monsaraz,Ofensa à integridade física voluntária simples,29,38.4234581,-7.53357363
3234,Moimenta da Beira,Crimes contra as pessoas,111,40.9850502,-7.61773777
3235,Macedo de Cavaleiros,Crimes contra as pessoas,115,41.5362587,-6.95621681
3236,Alcobaça,Crimes contra as pessoas,335,39.54996872,-8.98292637
3237,Alenquer,Crimes contra as pessoas,347,39.05612564,-9.0062027
3238,Arruda dos Vinhos,Crimes contra as pessoas,98,38.98312378,-9.077775
3239,Bombarral,Crimes contra as pessoas,86,39.26689911,-9.15787125
3240,Nazaré,Crimes contra as pessoas,120,39.59679794,-9.07205486
3241,Óbidos,Crimes contra as pessoas,63,39.36206818,-9.15713787
3242,Freixo de Espada à Cinta,Crimes contra o património,31,41.09131241,-6.80793619
3243,Murça,Crimes contra o património,33,41.40814209,-7.45370197
3244,Peso da Régua,Crimes contra o património,94,41.16551971,-7.78618431
3245,Torre de Moncorvo,Crimes contra o património,76,41.17551804,-7.05238962
3246,Terras de Trás-os-Montes,Crimes contra o património,1141,41.48300171,-7.21700001
3247,Lourinhã,Crimes contra o património,381,39.24247742,-9.31228924
3248,Albergaria-a-Velha,Crimes contra o património,408,40.6938858,-8.48101139
3249,Ovar,Crimes contra o património,714,40.85969925,-8.62541866
3250,Condeixa-a-Nova,Crimes contra o património,197,40.11454391,-8.50013638
3251,Lousã,Crimes contra o património,138,40.11088181,-8.24752045
3252,Oliveira do Hospital,Crimes contra o património,114,40.35971451,-7.86166334
3253,Ansião,Crimes contra o património,98,39.91284943,-8.43531704
3254,Aguiar da Beira,Crimes contra o património,51,40.81547165,-7.54527664
3255,Nelas,Crimes contra o património,214,40.53001022,-7.85526466
3256,Santa Comba Dão,Crimes contra o património,87,40.39793777,-8.1303978
3257,Fornos de Algodres,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",15,40.62249756,-7.53865337
3258,Lisboa,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",1596,38.70700836,-9.1356411
3259,Montijo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",106,38.70584869,-8.97461796
3260,Sesimbra,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",58,38.44483948,-9.10201359
3261,Alentejo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",2034,38.40891647,-7.82064199
3262,Santiago do Cacém,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",104,38.01395798,-8.69761276
3263,Portimão,Ofensa à integridade física voluntária simples,173,37.13763428,-8.53439903
3264,Silves,Ofensa à integridade física voluntária simples,127,37.18990326,-8.43859005
3265,Vila do Bispo,Ofensa à integridade física voluntária simples,44,37.08306885,-8.90878487
3266,Corvo,Ofensa à integridade física voluntária simples,0,39.69984818,-31.10597992
3267,Vila do Porto,Ofensa à integridade física voluntária simples,18,36.97193909,-25.09832954
3268,Porto Santo,Ofensa à integridade física voluntária simples,19,33.06044006,-16.33327866
3269,Monção,Violência doméstica contra cônjuge ou análogos,26,42.0788269,-8.48013496
3270,Maia,Violência doméstica contra cônjuge ou análogos,217,41.23286438,-8.62156487
3271,Porto,Violência doméstica contra cônjuge ou análogos,593,41.15015411,-8.61031818
3272,Trofa,Violência doméstica contra cônjuge ou análogos,88,41.34218979,-8.55755615
3273,Alto Tâmega,Violência doméstica contra cônjuge ou análogos,174,41.08200073,-8.29300022
3274,Chaves,Violência doméstica contra cônjuge ou análogos,92,41.74139786,-7.47196817
3275,Évora,Crimes contra a identidade cultural e integridade pessoal,0,38.57098389,-7.90960217
3276,Portel,Crimes contra a identidade cultural e integridade pessoal,0,38.30856705,-7.70511532
3277,Reguengos de Monsaraz,Crimes contra a identidade cultural e integridade pessoal,0,38.4234581,-7.53357363
3278,Ponta Delgada,Crimes contra a identidade cultural e integridade pessoal,0,37.73643494,-25.67265511
3279,Velas,Crimes contra a identidade cultural e integridade pessoal,0,38.68994522,-28.21458244
3280,Vila do Porto,Crimes contra a identidade cultural e integridade pessoal,0,36.97193909,-25.09832954
3281,Calheta,Crimes contra a identidade cultural e integridade pessoal,0,32.72077179,-17.17760849
3282,Arcos de Valdevez,Crimes contra a vida em sociedade,243,41.84728241,-8.41852379
3283,Póvoa de Lanhoso,Crimes contra a vida em sociedade,175,41.57730865,-8.27676392
3284,Vieira do Minho,Crimes contra a vida em sociedade,85,41.63505173,-8.14180374
3285,Vila Nova de Famalicão,Crimes contra a vida em sociedade,397,41.41238785,-8.52063656
3286,Arouca,Crimes contra a vida em sociedade,115,40.92892456,-8.24363995
3287,Ferreira do Alentejo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",21,38.05828857,-8.11643314
3288,Vidigueira,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",14,38.20972061,-7.80120277
3289,Vila Real,Furto de veículo e em veículo motorizado,86,41.29589844,-7.74635267
3290,Macedo de Cavaleiros,Furto de veículo e em veículo motorizado,5,41.5362587,-6.95621681
3291,Mogadouro,Furto de veículo e em veículo motorizado,0,41.33906174,-6.7199688
3292,Alcobaça,Furto de veículo e em veículo motorizado,120,39.54996872,-8.98292637
3293,Lourinhã,Furto de veículo e em veículo motorizado,60,39.24247742,-9.31228924
3294,Murtosa,Furto de veículo e em veículo motorizado,15,40.74849701,-8.65173244
3295,Sever do Vouga,Furto de veículo e em veículo motorizado,14,40.73306274,-8.36916351
3296,Coimbra,Furto de veículo e em veículo motorizado,271,40.21149063,-8.42920113
3297,Montemor-o-Velho,Furto de veículo e em veículo motorizado,34,40.17253876,-8.68464661
3298,Mortágua,Furto de veículo e em veículo motorizado,8,40.39504242,-8.23202133
3299,Pampilhosa da Serra,Furto de veículo e em veículo motorizado,0,40.04605865,-7.95147228
3300,Vidigueira,Crimes contra animais de companhia,0,38.20972061,-7.80120277
3301,Marvão,Crimes contra animais de companhia,0,39.39356995,-7.37364578
3302,Sousel,Crimes contra animais de companhia,0,38.95223618,-7.67602539
3303,Estremoz,Crimes contra animais de companhia,4,38.84550858,-7.591681
3304,Viana do Alentejo,Crimes contra animais de companhia,0,38.33202362,-8.00203514
3305,Vila Viçosa,Crimes contra animais de companhia,0,38.77740479,-7.41668749
3306,Alcoutim,Crimes contra animais de companhia,0,37.4710083,-7.47270346
3307,Almeirim,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",24,39.20960999,-8.62861824
3308,Cartaxo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",61,39.16181564,-8.78637505
3309,Chamusca,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",13,39.35948944,-8.4807415
3310,Salvaterra de Magos,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",91,39.02520752,-8.79338455
3311,Avis,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",43,41.18490982,-77.31479645
3312,Fronteira,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",0,39.05626678,-7.64991426
3313,Nisa,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",26,39.51950836,-7.65380144
3314,Vila Real de Santo António,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",42,37.19509506,-7.41457987
3315,Tábua,Crimes contra as pessoas,74,40.35964203,-8.02936935
3316,Porto de Mós,Crimes contra as pessoas,137,39.60249329,-8.81852245
3317,Viseu Dão Lafões,Crimes contra as pessoas,1912,40.65528107,-7.91416979
3318,Nelas,Crimes contra as pessoas,113,40.53001022,-7.85526466
3319,Sátão,Crimes contra as pessoas,66,40.74041748,-7.73609543
3320,Castelo Branco,Crimes contra as pessoas,417,39.8238945,-7.49188519
3321,Penamacor,Crimes contra as pessoas,60,40.16896439,-7.1706686
3322,Constância,Crimes contra as pessoas,29,39.47660828,-8.33863926
3323,Gouveia,Crimes contra as pessoas,106,40.49362564,-7.59372377
3324,Almada,Crimes contra as pessoas,1595,38.68028641,-9.15848827
3325,Oeiras,Crimes contra as pessoas,1096,38.69740677,-9.30830956
3326,Seixal,Crimes contra as pessoas,1139,38.64285278,-9.10640049
3327,Vila Franca de Xira,Crimes contra as pessoas,999,38.95428085,-8.98968601
3328,Santiago do Cacém,Crimes contra as pessoas,256,38.01395798,-8.69761276
3329,Anadia,Crimes contra as pessoas,187,40.44081116,-8.43506527
3330,Alcanena,Crimes contra o património,197,39.45978165,-8.66714859
3331,Sardoal,Crimes contra o património,20,39.53337479,-8.16019726
3332,Castelo de Paiva,Crimes contra a vida em sociedade,74,41.04170227,-8.2631073
3333,Vila Nova de Paiva,Condução sem habilitação legal,3,40.84923935,-7.730093
3334,Castelo Branco,Condução sem habilitação legal,67,39.8238945,-7.49188519
3335,Médio Tejo,Condução sem habilitação legal,208,39.59999847,-8.41699982
3336,Ferreira do Zêzere,Condução sem habilitação legal,12,39.69324875,-8.29031563
3337,Ourém,Condução sem habilitação legal,34,39.65679932,-8.57918167
3338,Sardoal,Condução sem habilitação legal,0,39.53337479,-8.16019726
3339,Tomar,Condução sem habilitação legal,29,39.60367584,-8.4128294
3340,Celorico da Beira,Condução sem habilitação legal,5,40.63592148,-7.39322329
3341,Mêda,Condução sem habilitação legal,4,45.65996552,9.15445805
3342,Alcochete,Condução sem habilitação legal,32,38.75603104,-8.96103191
3343,Loures,Condução sem habilitação legal,410,38.83023834,-9.16708851
3344,Montijo,Condução sem habilitação legal,158,38.70584869,-8.97461796
3345,Seixal,Condução sem habilitação legal,173,38.64285278,-9.10640049
3346,Vila Franca de Xira,Condução sem habilitação legal,196,38.95428085,-8.98968601
3347,Alvito,Condução sem habilitação legal,13,41.68787384,13.7423687
3348,Ourique,Condução sem habilitação legal,12,37.65102005,-8.22396183
3349,Rio Maior,Condução sem habilitação legal,59,39.33692932,-8.9362669
3350,Salvaterra de Magos,Condução sem habilitação legal,60,39.02520752,-8.79338455
3351,Alto Alentejo,Condução sem habilitação legal,179,39.29000092,-7.42999983
3352,Alter do Chão,Condução sem habilitação legal,6,39.20027542,-7.65912724
3353,Avis,Condução sem habilitação legal,10,41.18490982,-77.31479645
3354,Campo Maior,Condução sem habilitação legal,22,39.01004028,-7.06819487
3355,Elvas,Condução sem habilitação legal,52,38.88109589,-7.16383362
3356,Marvão,Condução sem habilitação legal,3,39.39356995,-7.37364578
3357,Nisa,Condução sem habilitação legal,6,39.51950836,-7.65380144
3358,Palmela,Crimes contra o património,1222,38.57831955,-8.89970493
3359,Sesimbra,Crimes contra o património,1035,38.44483948,-9.10201359
3360,Cuba,Crimes contra o património,69,23.013134,-80.83287811
3361,Ourique,Crimes contra o património,65,37.65102005,-8.22396183
3362,Serpa,Crimes contra o património,197,37.94080353,-7.59302473
3363,Lezíria do Tejo,Crimes contra o património,4261,39.22999954,-8.68000031
3364,Golegã,Crimes contra o património,81,39.4026947,-8.48907566
3365,Fronteira,Crimes contra o património,26,39.05626678,-7.64991426
3366,Marvão,Crimes contra o património,24,39.39356995,-7.37364578
3367,Vendas Novas,Crimes contra o património,137,38.67736816,-8.45521164
3368,Algarve,Crimes contra o património,12790,37.01443863,-7.93527985
3369,Castro Marim,Crimes contra o património,194,37.21752167,-7.44548178
3370,Faro,Crimes contra o património,1564,37.01535797,-7.93511295
3371,Vila da Praia da Vitória,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",49,38.73071671,-27.06038666
3372,Alto Minho,Crimes contra o Estado,127,41.70000076,-8.83300018
3373,Melgaço,Crimes contra o Estado,0,42.11614609,-8.26261616
3374,Braga,Crimes contra o Estado,65,41.55176163,-8.42290306
3375,Mondim de Basto,Crimes contra o Estado,0,41.41214752,-7.95291042
3376,Espinho,Crimes contra o Estado,16,41.0067215,-8.64432716
3377,Castelo de Paiva,Crimes contra o Estado,7,41.04170227,-8.2631073
3378,Resende,Crimes contra o Estado,0,-22.46836281,-44.4463501
3379,Sernancelhe,Crimes contra o Estado,0,40.90022278,-7.49428558
3380,Tabuaço,Crimes contra o Estado,0,41.11767197,-7.56604195
3381,Torre de Moncorvo,Crimes contra o Estado,3,41.17551804,-7.05238962
3382,Mértola,Crimes contra as pessoas,28,37.63889694,-7.66215849
3383,Alter do Chão,Crimes contra as pessoas,34,39.20027542,-7.65912724
3384,Campo Maior,Crimes contra as pessoas,136,39.01004028,-7.06819487
3385,Castelo de Vide,Crimes contra as pessoas,35,39.41464996,-7.45658541
3386,Crato,Crimes contra as pessoas,23,-7.2369113,-39.41492462
3387,Elvas,Crimes contra as pessoas,246,38.88109589,-7.16383362
3388,Alentejo Central,Crimes contra as pessoas,1344,38.56700134,-7.9000001
3389,Portel,Crimes contra as pessoas,48,38.30856705,-7.70511532
3390,Vila Viçosa,Crimes contra as pessoas,53,38.77740479,-7.41668749
3391,Algarve,Crimes contra as pessoas,5868,37.01443863,-7.93527985
3392,Corvo,Crimes contra as pessoas,5,39.69984818,-31.10597992
3393,Horta,Crimes contra as pessoas,163,38.5423851,-28.62764931
3394,São Roque do Pico,Crimes contra as pessoas,48,38.52944183,-28.32193947
3395,Porto Moniz,Crimes contra as pessoas,14,32.86751175,-17.16622353
3396,Santa Cruz,Crimes contra as pessoas,249,36.97414017,-122.02880096
3397,Lagos,Crimes contra o património,653,6.45505762,3.39417958
3398,Tavira,Crimes contra o património,733,37.12581253,-7.64984083
3399,Vila do Bispo,Crimes contra o património,166,37.08306885,-8.90878487
3400,Vila da Praia da Vitória,Crimes contra o património,353,38.73071671,-27.06038666
3401,Caminha,Roubo por esticão e na via pública,3,41.87393188,-8.84054947
3402,Paredes de Coura,Roubo por esticão e na via pública,0,41.91098404,-8.55958557
3403,Braga,Roubo por esticão e na via pública,80,41.55176163,-8.42290306
3404,Cabeceiras de Basto,Roubo por esticão e na via pública,0,41.53300095,-8.0170002
3405,Porto,Roubo por esticão e na via pública,692,41.15015411,-8.61031818
3406,Vila Nova de Gaia,Roubo por esticão e na via pública,148,41.13589478,-8.63318062
3407,Baião,Roubo por esticão e na via pública,0,41.1614418,-8.03539276
3408,Castelo de Paiva,Roubo por esticão e na via pública,0,41.04170227,-8.2631073
3409,Vila Flor,Crimes contra o Estado,4,41.306633,-7.1523037
3410,Peniche,Crimes contra o Estado,12,39.35648727,-9.38147259
3411,Anadia,Crimes contra o Estado,25,40.44081116,-8.43506527
3412,Oliveira do Bairro,Crimes contra o Estado,0,40.51544571,-8.49402428
3413,Arganil,Crimes contra o Estado,0,40.21946335,-8.05384541
3414,Condeixa-a-Nova,Crimes contra o Estado,5,40.11454391,-8.50013638
3415,Figueira da Foz,Crimes contra o Estado,26,40.15078354,-8.85121346
3416,Ansião,Crimes contra o Estado,6,39.91284943,-8.43531704
3417,Figueiró dos Vinhos,Crimes contra o Estado,0,39.90192032,-8.27495766
3418,Pedrógão Grande,Crimes contra o Estado,4,39.91609955,-8.14620686
3419,Oliveira de Frades,Crimes contra o Estado,0,40.73141479,-8.17673016
3420,Penalva do Castelo,Crimes contra o Estado,4,40.67428207,-7.69987535
3421,Beira Baixa,Crimes contra o Estado,60,-19.82870674,34.84178162
3422,Penamacor,Crimes contra o Estado,0,40.16896439,-7.1706686
3423,Alcanena,Crimes contra o Estado,6,39.45978165,-8.66714859
3424,Vila Nova da Barquinha,Crimes contra o Estado,4,39.45941162,-8.43315887
3425,Beiras e Serra da Estrela,Crimes contra o Estado,138,40.14260101,-7.83807898
3426,Manteigas,Crimes contra o Estado,0,40.4005394,-7.53964806
3427,Pinhel,Crimes contra o Estado,7,40.77603912,-7.06289673
3428,Viana do Castelo,Crimes de homicídio voluntário consumado,0,41.69456863,-8.830163
3429,Cávado,Crimes de homicídio voluntário consumado,0,41.54417038,-8.42193985
